Time,Body,Disp (x),Disp (y),Disp (z),Velo (x),Velo (y),Velo (z),Acce (x),Acce (y),Acce (z),L Total,L,E,Bound,Ecce
1.028e+08,Sun,0,0,0,0,0,0,0,0,0,2.69317e+40,0,0,0,1
1.028e+08,Earth,-1.2868e+11,-7.6658e+10,5.38079e+06,14797.2,-25811.9,-0.653153,0.00511205,0.00302397,1.96407e-06,2.69317e+40,2.66107e+40,-2.64822e+33,1,0.0167621
1.028e+08,Moon,-1.28281e+11,-7.67041e+10,3.43074e+07,14872.1,-24841.6,45.854,0.00265964,0.00333095,-0.00017832,2.69317e+40,2.84084e+34,-3.83263e+28,1,0.075196
1.029e+08,Sun,0,0,0,0,0,0,0,0,0,2.69317e+40,0,0,0,1
1.029e+08,Earth,-1.27175e+11,-7.92239e+10,5.32594e+06,15305.3,-25504.2,-0.438114,0.00504812,0.00312965,2.3175e-06,2.69317e+40,2.66121e+40,-2.64795e+33,1,0.0166674
1.029e+08,Moon,-1.26781e+11,-7.91724e+10,3.79495e+07,15131.9,-24533.6,26.5096,0.00255772,0.00282246,-0.000207006,2.69317e+40,2.84716e+34,-3.8185e+28,1,0.0700259
1.03e+08,Sun,0,0,0,0,0,0,0,0,0,2.69317e+40,0,0,0,1
1.03e+08,Earth,-1.25619e+11,-8.17585e+10,5.29415e+06,15806.7,-25186,-0.193969,0.00498059,0.0032342,2.54045e-06,2.69317e+40,2.66129e+40,-2.64779e+33,1,0.0165632
1.03e+08,Moon,-1.25255e+11,-8.16126e+10,3.95303e+07,15388.4,-24278,4.80404,0.00259792,0.00228929,-0.000225075,2.69317e+40,2.85273e+34,-3.80968e+28,1,0.0575984
1.031e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.031e+08,Earth,-1.24014e+11,-8.42608e+10,5.28762e+06,16301.2,-24857.4,0.064437,0.00490925,0.00333716,2.59695e-06,2.69316e+40,2.66131e+40,-2.64776e+33,1,0.0164556
1.031e+08,Moon,-1.23703e+11,-8.40298e+10,3.88715e+07,15656.8,-24075.5,-18.0549,0.00279845,0.00176657,-0.000229603,2.69316e+40,2.8545e+34,-3.80822e+28,1,0.0496126
1.032e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.032e+08,Earth,-1.22359e+11,-8.67296e+10,5.3069e+06,16788.4,-24518.6,0.318777,0.00483405,0.0034379,2.45471e-06,2.69316e+40,2.66127e+40,-2.64786e+33,1,0.0163529
1.032e+08,Moon,-1.22123e+11,-8.64293e+10,3.59303e+07,15953.8,-23922.8,-40.5763,0.00316747,0.00130194,-0.000217966,2.69316e+40,2.85134e+34,-3.81462e+28,1,0.054721
1.033e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.033e+08,Earth,-1.20656e+11,-8.91641e+10,5.35054e+06,17267.9,-24169.9,0.548054,0.00475511,0.0035357,2.09419e-06,2.69316e+40,2.66115e+40,-2.64811e+33,1,0.0162644
1.033e+08,Moon,-1.20511e+11,-8.88158e+10,3.08244e+07,16295.7,-23811.3,-61.0523,0.003696,0.000951329,-0.000188574,2.69316e+40,2.84536e+34,-3.82755e+28,1,0.061674
1.034e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.034e+08,Earth,-1.18906e+11,-9.15633e+10,5.41494e+06,17739.3,-23811.6,0.730317,0.00467287,0.00362985,1.51704e-06,2.69316e+40,2.66095e+40,-2.6485e+33,1,0.0162005
1.034e+08,Moon,-1.18861e+11,-9.11925e+10,2.38477e+07,16697.3,-23726.9,-77.6975,0.00435337,0.000771235,-0.000141563,2.69316e+40,2.8404e+34,-3.844e+28,1,0.0548918
1.035e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.035e+08,Earth,-1.17109e+11,-9.39262e+10,5.49435e+06,18202.4,-23444.1,0.845086,0.004588,0.00371973,7.51572e-07,2.69316e+40,2.6607e+40,-2.649e+33,1,0.0161705
1.035e+08,Moon,-1.17169e+11,-9.35614e+10,1.54685e+07,17169,-23649.8,-88.8463,0.00508664,0.000809094,-7.92346e-05,2.69316e+40,2.83858e+34,-3.85983e+28,1,0.0137404
1.036e+08,Sun,0,0,0,0,0,0,0,0,0,2.69316e+40,0,0,0,1
1.036e+08,Earth,-1.15266e+11,-9.62518e+10,5.58116e+06,18656.9,-23067.8,0.876115,0.00450142,0.00380495,-1.46019e-07,2.69316e+40,2.6604e+40,-2.6496e+33,1,0.0161811
1.036e+08,Moon,-1.15425e+11,-9.5922e+10,6.30631e+06,17714.9,-23556.8,-93.1771,0.00582408,0.00109403,-6.15878e-06,2.69316e+40,2.83856e+34,-3.87089e+28,1,-nan(ind)
1.037e+08,Sun,0,0,0,0,0,0,0,0,0,2.69315e+40,0,0,0,1
1.037e+08,Earth,-1.13377e+11,-9.85394e+10,5.66646e+06,19102.6,-22683.2,0.814076,0.00441419,0.00388544,-1.09441e-06,2.69315e+40,2.66007e+40,-2.65025e+33,1,0.016235
1.037e+08,Moon,-1.13623e+11,-9.82714e+10,-2.91355e+06,18331.3,-23422.6,-89.931,0.00648198,0.00162903,7.10521e-05,2.69315e+40,2.8377e+34,-3.87416e+28,1,-nan(ind)
1.038e+08,Sun,0,0,0,0,0,0,0,0,0,2.69315e+40,0,0,0,1
1.038e+08,Earth,-1.11445e+11,-1.00788e+11,5.74085e+06,19539.7,-22290.8,0.658759,0.00432742,0.00396155,-1.99407e-06,2.69315e+40,2.65975e+40,-2.65089e+33,1,0.0163294
1.038e+08,Moon,-1.11757e+11,-1.00604e+11,-1.14258e+07,19005.8,-23223.5,-79.0904,0.00697461,0.002385,0.000144307,2.69315e+40,2.83587e+34,-3.8687e+28,1,-nan(ind)
1.039e+08,Sun,0,0,0,0,0,0,0,0,0,2.69315e+40,0,0,0,1
1.039e+08,Earth,-1.0947e+11,-1.02997e+11,5.79543e+06,19968.2,-21891,0.420324,0.00424203,0.00403402,-2.73983e-06,2.69315e+40,2.65944e+40,-2.65148e+33,1,0.0164555
1.039e+08,Moon,-1.09821e+11,-1.02913e+11,-1.85051e+07,19718.2,-22940.2,-61.4808,0.00722809,0.00329838,0.000205056,2.69315e+40,2.83601e+34,-3.85606e+28,1,0.0544806
1.04e+08,Sun,0,0,0,0,0,0,0,0,0,2.69315e+40,0,0,0,1
1.04e+08,Earth,-1.07452e+11,-1.05166e+11,5.82281e+06,20388.2,-21484.1,0.118961,0.00415864,0.00410398,-3.23985e-06,2.69315e+40,2.65919e+40,-2.65197e+33,1,0.0166
1.04e+08,Moon,-1.07813e+11,-1.05189e+11,-2.35503e+07,20441.9,-22561.6,-38.7432,0.00719711,0.00427605,0.000245832,2.69315e+40,2.84032e+34,-3.83988e+28,1,0.0642909
1.041e+08,Sun,0,0,0,0,0,0,0,0,0,2.69314e+40,0,0,0,1
1.041e+08,Earth,-1.05392e+11,-1.07294e+11,5.81805e+06,20800,-21070.3,-0.21755,0.00407729,0.00417272,-3.43766e-06,2.69314e+40,2.65901e+40,-2.65231e+33,1,0.016747
1.041e+08,Moon,-1.05733e+11,-1.07422e+11,-2.61577e+07,21148,-22086.4,-13.1352,0.0068793,0.00521078,0.000262045,2.69314e+40,2.84681e+34,-3.82476e+28,1,0.0592927
1.042e+08,Sun,0,0,0,0,0,0,0,0,0,2.69314e+40,0,0,0,1
1.042e+08,Earth,-1.03292e+11,-1.0938e+11,5.77917e+06,21203.7,-20649.6,-0.55825,0.00399749,0.00424141,-3.32746e-06,2.69314e+40,2.65892e+40,-2.65249e+33,1,0.0168812
1.042e+08,Moon,-1.03585e+11,-1.09604e+11,-2.61657e+07,21809.6,-21524,12.827,0.00631862,0.00600537,0.000253224,2.69314e+40,2.85095e+34,-3.81488e+28,1,0.0565959
1.043e+08,Sun,0,0,0,0,0,0,0,0,0,2.69314e+40,0,0,0,1
1.043e+08,Earth,-1.01152e+11,-1.11424e+11,5.70723e+06,21599.5,-20222,-0.874178,0.00391833,0.00431082,-2.95317e-06,2.69314e+40,2.65891e+40,-2.6525e+33,1,0.0169902
1.043e+08,Moon,-1.01373e+11,-1.11725e+11,-2.36596e+07,22406.2,-20892.1,36.7893,0.00559281,0.00659516,0.00022294,2.69314e+40,2.85025e+34,-3.81276e+28,1,0.0651083
1.044e+08,Sun,0,0,0,0,0,0,0,0,0,2.69314e+40,0,0,0,1
1.044e+08,Earth,-9.89726e+10,-1.13424e+11,5.60592e+06,21987.3,-19787.4,-1.14255,0.00383875,0.00438121,-2.39041e-06,2.69314e+40,2.65898e+40,-2.65235e+33,1,0.0170667
1.044e+08,Moon,-9.91062e+10,-1.1378e+11,-1.8937e+07,22925.5,-20212.6,56.9002,0.00479006,0.00695803,0.000177341,2.69314e+40,2.8463e+34,-3.81874e+28,1,0.0737933
1.045e+08,Sun,0,0,0,0,0,0,0,0,0,2.69313e+40,0,0,0,1
1.045e+08,Earth,-9.67548e+10,-1.15381e+11,5.48081e+06,22367.2,-19345.7,-1.34867,0.00375785,0.00445238,-1.72143e-06,2.69313e+40,2.65912e+40,-2.65208e+33,1,0.0171074
1.045e+08,Moon,-9.6791e+10,-1.15766e+11,-1.24484e+07,23364.1,-19507.6,71.9663,0.0039866,0.0071083,0.000123114,2.69313e+40,2.84224e+34,-3.83109e+28,1,0.0711968
1.046e+08,Sun,0,0,0,0,0,0,0,0,0,2.69313e+40,0,0,0,1
1.046e+08,Earth,-9.44994e+10,-1.17293e+11,5.3385e+06,22738.8,-18896.9,-1.48556,0.00367503,0.00452388,-1.01546e-06,2.69313e+40,2.65931e+40,-2.6517e+33,1,0.0171129
1.046e+08,Moon,-9.4436e+10,-1.17682e+11,-4.73139e+06,23724.5,-18796.8,81.4194,0.00323476,0.00708091,6.58849e-05,2.69313e+40,2.83957e+34,-3.84673e+28,1,0.0537274
1.047e+08,Sun,0,0,0,0,0,0,0,0,0,2.69313e+40,0,0,0,1
1.047e+08,Earth,-9.22073e+10,-1.1916e+11,5.18604e+06,23102.1,-18440.9,-1.55208,0.00358998,0.0045952,-3.20375e-07,2.69313e+40,2.65954e+40,-2.65124e+33,1,0.0170857
1.047e+08,Moon,-9.20485e+10,-1.19526e+11,3.64501e+06,24013.6,-18096,85.1691,0.00256266,0.00691539,9.54633e-06,2.69313e+40,2.83734e+34,-3.86205e+28,1,0.0220161
1.048e+08,Sun,0,0,0,0,0,0,0,0,0,2.69312e+40,0,0,0,1
1.048e+08,Earth,-8.98793e+10,-1.20981e+11,5.03035e+06,23456.7,-17977.8,-1.55087,0.0035026,0.00466591,3.35879e-07,2.69312e+40,2.65979e+40,-2.65074e+33,1,0.0170295
1.048e+08,Moon,-8.96353e+10,-1.21302e+11,1.21193e+07,24240,-17417.2,83.4298,0.00198102,0.00664536,-4.36303e-05,2.69312e+40,2.83405e+34,-3.87376e+28,1,-nan(ind)
1.049e+08,Sun,0,0,0,0,0,0,0,0,0,2.69312e+40,0,0,0,1
1.049e+08,Earth,-8.75162e+10,-1.22755e+11,4.87797e+06,23802.5,-17507.7,-1.48663,0.00341292,0.0047357,9.38762e-07,2.69312e+40,2.66005e+40,-2.65022e+33,1,0.0169481
1.049e+08,Moon,-8.72023e+10,-1.23011e+11,2.01606e+07,24412.9,-16769.7,76.5832,0.00149189,0.00629439,-9.24629e-05,2.69312e+40,2.8297e+34,-3.87949e+28,1,0.0370503
1.05e+08,Sun,0,0,0,0,0,0,0,0,0,2.69312e+40,0,0,0,1
1.05e+08,Earth,-8.51191e+10,-1.24482e+11,4.73493e+06,24139.2,-17030.7,-1.36514,0.00332095,0.00480439,1.47943e-06,2.69312e+40,2.66032e+40,-2.6497e+33,1,0.0168455
1.05e+08,Moon,-8.47542e+10,-1.24657e+11,2.72813e+07,24541.5,-16160.6,65.1012,0.00109616,0.00587668,-0.000136233,2.69312e+40,2.8263e+34,-3.87808e+28,1,0.0642627
1.051e+08,Sun,0,0,0,0,0,0,0,0,0,2.69311e+40,0,0,0,1
1.051e+08,Earth,-8.26887e+10,-1.26161e+11,4.60663e+06,24466.6,-16546.9,-1.19309,0.00322668,0.00487185,1.94784e-06,2.69311e+40,2.66058e+40,-2.64919e+33,1,0.0167257
1.051e+08,Moon,-8.22951e+10,-1.26244e+11,3.30444e+07,24635.4,-15596.3,49.5279,0.000798928,0.00540048,-0.000174123,2.69311e+40,2.82648e+34,-3.86983e+28,1,0.0782613
1.052e+08,Sun,0,0,0,0,0,0,0,0,0,2.69311e+40,0,0,0,1
1.052e+08,Earth,-8.02261e+10,-1.27791e+11,4.49774e+06,24784.5,-16056.4,-0.978478,0.00312999,0.00493798,2.32734e-06,2.69311e+40,2.66082e+40,-2.64872e+33,1,0.0165931
1.052e+08,Moon,-7.9828e+10,-1.27778e+11,3.7072e+07,24704.9,-15082.3,30.5133,0.000612369,0.00487317,-0.00020478,2.69311e+40,2.83132e+34,-3.85638e+28,1,0.0786126
1.053e+08,Sun,0,0,0,0,0,0,0,0,0,2.6931e+40,0,0,0,1
1.053e+08,Earth,-7.77321e+10,-1.29372e+11,4.41202e+06,25092.5,-15559.3,-0.731427,0.00303068,0.0050026,2.59139e-06,2.6931e+40,2.66103e+40,-2.64831e+33,1,0.0164535
1.053e+08,Moon,-7.73546e+10,-1.29263e+11,3.90595e+07,24762.2,-14623,8.8815,0.000556124,0.00430746,-0.000226044,2.6931e+40,2.83918e+34,-3.84049e+28,1,0.0690756
1.054e+08,Sun,0,0,0,0,0,0,0,0,0,2.6931e+40,0,0,0,1
1.054e+08,Earth,-7.52079e+10,-1.30903e+11,4.35209e+06,25390.5,-15055.9,-0.465241,0.00292849,0.0050654,2.70346e-06,2.6931e+40,2.6612e+40,-2.64799e+33,1,0.0163139
1.054e+08,Moon,-7.48755e+10,-1.30704e+11,3.87968e+07,24821.3,-14221.3,-14.2855,0.000654225,0.00372801,-0.000234946,2.6931e+40,2.84647e+34,-3.8256e+28,1,0.059496
1.055e+08,Sun,0,0,0,0,0,0,0,0,0,2.6931e+40,0,0,0,1
1.055e+08,Earth,-7.26544e+10,-1.32383e+11,4.31904e+06,25678.1,-14546.3,-0.197191,0.00282321,0.00512586,2.62198e-06,2.6931e+40,2.66131e+40,-2.64778e+33,1,0.0161836
1.055e+08,Moon,-7.23897e+10,-1.32109e+11,3.61977e+07,24898.9,-13876.6,-37.5827,0.000927748,0.00317659,-0.000228106,2.6931e+40,2.85018e+34,-3.81514e+28,1,0.0605495
1.056e+08,Sun,0,0,0,0,0,0,0,0,0,2.69309e+40,0,0,0,1
1.056e+08,Earth,-7.00726e+10,-1.33812e+11,4.31201e+06,25955,-14030.9,0.0514754,0.00271479,0.00518322,2.31143e-06,2.69309e+40,2.66136e+40,-2.64771e+33,1,0.0160738
1.056e+08,Moon,-6.98945e+10,-1.33481e+11,3.13333e+07,25013,-13583.1,-59.2821,0.00138344,0.00271286,-0.000202636,2.69309e+40,2.85024e+34,-3.81176e+28,1,0.0671366
1.057e+08,Sun,0,0,0,0,0,0,0,0,0,2.69309e+40,0,0,0,1
1.057e+08,Earth,-6.74637e+10,-1.35189e+11,4.32789e+06,26221,-13509.8,0.256921,0.00260351,0.00523661,1.75825e-06,2.69309e+40,2.66132e+40,-2.64779e+33,1,0.0159966
1.057e+08,Moon,-6.73853e+10,-1.34827e+11,2.44592e+07,25181.1,-13328.8,-77.4451,0.00200133,0.00240724,-0.000157434,2.69309e+40,2.84912e+34,-3.81652e+28,1,0.063667
1.058e+08,Sun,0,0,0,0,0,0,0,0,0,2.69308e+40,0,0,0,1
1.058e+08,Earth,-6.48288e+10,-1.36514e+11,4.36117e+06,26475.6,-12983.7,0.395698,0.00249007,0.0052852,9.85718e-07,2.69308e+40,2.6612e+40,-2.64803e+33,1,0.0159635
1.058e+08,Moon,-6.4856e+10,-1.36148e+11,1.60261e+07,25417,-13094.2,-90.1649,0.00272749,0.00232522,-9.43929e-05,2.69308e+40,2.84877e+34,-3.82836e+28,1,0.0347694
1.059e+08,Sun,0,0,0,0,0,0,0,0,0,2.69308e+40,0,0,0,1
1.059e+08,Earth,-6.2169e+10,-1.37786e+11,4.40417e+06,26718.9,-12453,0.448815,0.00237556,0.0053285,5.94232e-08,2.69308e+40,2.661e+40,-2.64843e+33,1,0.0159828
1.059e+08,Moon,-6.22994e+10,-1.37445e+11,6.65992e+06,25727.5,-12854.8,-95.8968,0.00347778,0.00250789,-1.88461e-05,2.69308e+40,2.84809e+34,-3.84421e+28,1,-nan(ind)
1.06e+08,Sun,0,0,0,0,0,0,0,0,0,2.69307e+40,0,0,0,1
1.06e+08,Earth,-5.94854e+10,-1.39004e+11,4.44771e+06,26950.8,-11918.2,0.405649,0.00226122,0.00536645,-9.21567e-07,2.69307e+40,2.66073e+40,-2.64895e+33,1,0.0160572
1.06e+08,Moon,-5.97081e+10,-1.38718e+11,-2.89055e+06,26110.1,-12583.7,-93.7767,0.00415348,0.00295741,6.11514e-05,2.69307e+40,2.8444e+34,-3.8597e+28,1,-nan(ind)
1.061e+08,Sun,0,0,0,0,0,0,0,0,0,2.69307e+40,0,0,0,1
1.061e+08,Earth,-5.67792e+10,-1.40169e+11,4.48208e+06,27171.2,-11379.8,0.266342,0.00214822,0.00539954,-1.84483e-06,2.69307e+40,2.66042e+40,-2.64956e+33,1,0.0161826
1.061e+08,Moon,-5.70754e+10,-1.3996e+11,-1.18331e+07,26552.6,-12255.7,-83.8159,0.00466254,0.00363432,0.000136459,2.69307e+40,2.83767e+34,-3.87047e+28,1,-nan(ind)
1.062e+08,Sun,0,0,0,0,0,0,0,0,0,2.69306e+40,0,0,0,1
1.062e+08,Earth,-5.40516e+10,-1.4128e+11,4.49813e+06,27380.5,-10838.4,0.0419968,0.00203744,0.00542864,-2.60703e-06,2.69306e+40,2.66009e+40,-2.65021e+33,1,0.0163482
1.062e+08,Moon,-5.43962e+10,-1.41166e+11,-1.94216e+07,27034.8,-11851.5,-66.9168,0.00493737,0.00446651,0.000198676,2.69306e+40,2.83193e+34,-3.87346e+28,1,0.036777
1.063e+08,Sun,0,0,0,0,0,0,0,0,0,2.69306e+40,0,0,0,1
1.063e+08,Earth,-5.13035e+10,-1.42337e+11,4.48831e+06,27578.8,-10294.2,-0.247141,0.00192933,0.00545485,-3.13077e-06,2.69306e+40,2.65976e+40,-2.65084e+33,1,0.0165386
1.063e+08,Moon,-5.16679e+10,-1.42328e+11,-2.50394e+07,27531.2,-11360.1,-44.7249,0.00494437,0.00536434,0.000241508,2.69306e+40,2.83158e+34,-3.86786e+28,1,0.0551644
1.064e+08,Sun,0,0,0,0,0,0,0,0,0,2.69305e+40,0,0,0,1
1.064e+08,Earth,-4.85362e+10,-1.43339e+11,4.44742e+06,27766.4,-9747.47,-0.574787,0.0018239,0.00547929,-3.37352e-06,2.69305e+40,2.65947e+40,-2.65141e+33,1,0.0167357
1.064e+08,Moon,-4.88904e+10,-1.43435e+11,-2.82612e+07,28014.8,-10779.5,-19.3767,0.00468538,0.00623595,0.000261501,2.69305e+40,2.83684e+34,-3.85531e+28,1,0.0508084
1.065e+08,Sun,0,0,0,0,0,0,0,0,0,2.69305e+40,0,0,0,1
1.065e+08,Earth,-4.57506e+10,-1.44286e+11,4.37303e+06,27943.6,-9198.35,-0.912271,0.00172079,0.00550296,-3.32991e-06,2.69305e+40,2.65923e+40,-2.65187e+33,1,0.016922
1.065e+08,Moon,-4.60662e+10,-1.44481e+11,-2.88874e+07,28460.4,-10116.4,6.79718,0.00419365,0.0070003,0.000258218,2.69305e+40,2.84379e+34,-3.83928e+28,1,0.0430878
1.066e+08,Sun,0,0,0,0,0,0,0,0,0,2.69304e+40,0,0,0,1
1.066e+08,Earth,-4.29478e+10,-1.45179e+11,4.26556e+06,28110.6,-8646.88,-1.23213,0.00161932,0.00552658,-3.02857e-06,2.69304e+40,2.65905e+40,-2.6522e+33,1,0.0170823
1.066e+08,Moon,-4.32003e+10,-1.45456e+11,-2.6949e+07,28847.5,-9384.95,31.5648,0.00352597,0.00759733,0.000233986,2.69304e+40,2.84857e+34,-3.82404e+28,1,0.0497057
1.067e+08,Sun,0,0,0,0,0,0,0,0,0,2.69304e+40,0,0,0,1
1.067e+08,Earth,-4.01288e+10,-1.46016e+11,4.12797e+06,28267.5,-8093.02,-1.51115,0.00151871,0.00555055,-2.52384e-06,2.69304e+40,2.65896e+40,-2.65239e+33,1,0.0172055
1.067e+08,Moon,-4.02992e+10,-1.46356e+11,-2.26848e+07,29162,-8603.64,53.0389,0.00275154,0.00799404,0.000193224,2.69304e+40,2.85063e+34,-3.81342e+28,1,0.0616856
1.068e+08,Sun,0,0,0,0,0,0,0,0,0,2.69303e+40,0,0,0,1
1.068e+08,Earth,-3.72946e+10,-1.46797e+11,3.96526e+06,28414.3,-7536.75,-1.73232,0.00141812,0.00557495,-1.88339e-06,2.69303e+40,2.65894e+40,-2.65242e+33,1,0.017285
1.068e+08,Moon,-3.73706e+10,-1.47176e+11,-1.64977e+07,29396.5,-7792.99,69.8373,0.00193954,0.00818521,0.000141433,2.69303e+40,2.85172e+34,-3.80988e+28,1,0.0629629
1.069e+08,Sun,0,0,0,0,0,0,0,0,0,2.69303e+40,0,0,0,1
1.069e+08,Earth,-3.44463e+10,-1.47523e+11,3.78378e+06,28551.1,-6978.02,-1.8855,0.00131688,0.00559954,-1.17468e-06,2.69303e+40,2.65899e+40,-2.65232e+33,1,0.0173186
1.069e+08,Moon,-3.44226e+10,-1.47914e+11,-8.9012e+06,29550.5,-6972.88,81.1361,0.00114825,0.00818806,8.40967e-05,2.69303e+40,2.85286e+34,-3.81406e+28,1,0.0456116
1.07e+08,Sun,0,0,0,0,0,0,0,0,0,2.69302e+40,0,0,0,1
1.07e+08,Earth,-3.15847e+10,-1.48193e+11,3.59056e+06,28677.7,-6416.85,-1.96682,0.00121452,0.00562395,-4.54342e-07,2.69302e+40,2.6591e+40,-2.6521e+33,1,0.0173076
1.07e+08,Moon,-3.1463e+10,-1.48571e+11,-464732,29628.2,-6160.65,86.621,0.000418957,0.00803309,2.58192e-05,2.69302e+40,2.85275e+34,-3.82481e+28,1,-nan(ind)
1.071e+08,Sun,0,0,0,0,0,0,0,0,0,2.69302e+40,0,0,0,1
1.071e+08,Earth,-2.87111e+10,-1.48806e+11,3.39278e+06,28793.9,-5853.25,-1.97728,0.00111079,0.00564777,2.36953e-07,2.69302e+40,2.65926e+40,-2.65178e+33,1,0.0172556
1.071e+08,Moon,-2.84992e+10,-1.49147e+11,8.23166e+06,29637.1,-5370.4,86.3745,-0.000224457,0.00775424,-3.00935e-05,2.69302e+40,2.84923e+34,-3.83965e+28,1,-nan(ind)
1.072e+08,Sun,0,0,0,0,0,0,0,0,0,2.69301e+40,0,0,0,1
1.072e+08,Earth,-2.58263e+10,-1.49363e+11,3.19733e+06,28899.8,-5287.32,-1.92118,0.00100559,0.00567062,8.73998e-07,2.69301e+40,2.65947e+40,-2.65137e+33,1,0.0171671
1.072e+08,Moon,-2.55376e+10,-1.49646e+11,1.66306e+07,29586.5,-4612.95,80.7451,-0.000771629,0.00738163,-8.15929e-05,2.69301e+40,2.84167e+34,-3.8554e+28,1,-nan(ind)
1.073e+08,Sun,0,0,0,0,0,0,0,0,0,2.693e+40,0,0,0,1
1.073e+08,Earth,-2.29315e+10,-1.49864e+11,3.01056e+06,28995,-4719.17,-1.8047,0.000898937,0.00569221,1.44276e-06,2.693e+40,2.6597e+40,-2.65091e+33,1,0.0170476
1.073e+08,Moon,-2.25836e+10,-1.50071e+11,2.4218e+07,29486,-3896.49,70.2367,-0.00121972,0.00693775,-0.000127539,2.693e+40,2.83216e+34,-3.86882e+28,1,0.0488648
1.074e+08,Sun,0,0,0,0,0,0,0,0,0,2.693e+40,0,0,0,1
1.074e+08,Earth,-2.00276e+10,-1.50307e+11,2.83816e+06,29079.5,-4148.92,-1.63514,0.000790844,0.00571238,1.9344e-06,2.693e+40,2.65996e+40,-2.65041e+33,1,0.0169022
1.074e+08,Moon,-1.96417e+10,-1.50427e+11,3.0535e+07,29345.8,-3227.33,55.442,-0.00156739,0.00643727,-0.000167212,2.693e+40,2.82449e+34,-3.8772e+28,1,0.0750543
1.075e+08,Sun,0,0,0,0,0,0,0,0,0,2.69299e+40,0,0,0,1
1.075e+08,Earth,-1.71159e+10,-1.50693e+11,2.68503e+06,29153.1,-3576.74,-1.42067,0.000681292,0.00573101,2.33908e-06,2.69299e+40,2.66023e+40,-2.64988e+33,1,0.0167366
1.075e+08,Moon,-1.67154e+10,-1.50718e+11,3.51855e+07,29176,-2610.66,37.0258,-0.00180984,0.00588937,-0.000199812,2.69299e+40,2.82182e+34,-3.87886e+28,1,0.0841941
1.076e+08,Sun,0,0,0,0,0,0,0,0,0,2.69299e+40,0,0,0,1
1.076e+08,Earth,-1.41974e+10,-1.51022e+11,2.55521e+06,29215.7,-3002.78,-1.17072,0.000570175,0.005748,2.64043e-06,2.69299e+40,2.66051e+40,-2.64936e+33,1,0.016557
1.076e+08,Moon,-1.38071e+10,-1.50951e+11,3.78448e+07,28987.7,-2050.83,15.7558,-0.00193546,0.00530218,-0.00022401,2.69299e+40,2.82466e+34,-3.8734e+28,1,0.0805498
1.077e+08,Sun,0,0,0,0,0,0,0,0,0,2.69298e+40,0,0,0,1
1.077e+08,Earth,-1.12732e+10,-1.51294e+11,2.45169e+06,29267.1,-2427.2,-0.896886,0.000457292,0.00576318,2.8116e-06,2.69298e+40,2.66077e+40,-2.64886e+33,1,0.0163708
1.077e+08,Moon,-1.09181e+10,-1.51131e+11,3.82727e+07,28793.5,-1551.17,-7.42624,-0.00192472,0.00468907,-0.00023762,2.69298e+40,2.83069e+34,-3.86188e+28,1,0.0721529
1.078e+08,Sun,0,0,0,0,0,0,0,0,0,2.69297e+40,0,0,0,1
1.078e+08,Earth,-8.34436e+09,-1.51508e+11,2.37614e+06,29307.1,-1850.21,-0.614005,0.000342372,0.00577623,2.81423e-06,2.69297e+40,2.661e+40,-2.6484e+33,1,0.0161878
1.078e+08,Moon,-8.04812e+09,-1.51263e+11,3.63357e+07,28608.2,-1113.09,-31.3127,-0.0017527,0.0040762,-0.000237524,2.69297e+40,2.83666e+34,-3.84675e+28,1,0.0701363
1.079e+08,Sun,0,0,0,0,0,0,0,0,0,2.69297e+40,0,0,0,1
1.079e+08,Earth,-5.41214e+09,-1.51664e+11,2.32855e+06,29335.5,-1272.04,-0.341174,0.000225179,0.0057866,2.60335e-06,2.69297e+40,2.6612e+40,-2.64803e+33,1,0.01602
1.079e+08,Moon,-5.19555e+09,-1.51355e+11,3.2038e+07,28449.1,-734.468,-54.3509,-0.001397,0.00350966,-0.000220066,2.69297e+40,2.84099e+34,-3.8315e+28,1,0.0764255
1.08e+08,Sun,0,0,0,0,0,0,0,0,0,2.69296e+40,0,0,0,1
1.08e+08,Earth,-2.47766e+09,-1.51762e+11,2.30679e+06,29352,-693.006,-0.10178,0.00010568,0.00579343,2.14113e-06,2.69296e+40,2.66133e+40,-2.64777e+33,1,0.0158824
1.08e+08,Moon,-2.35679e+09,-1.51412e+11,2.55569e+07,28335.2,-407.4,-74.6392,-0.000852079,0.003058,-0.00018217,2.69296e+40,2.8447e+34,-3.81993e+28,1,0.0790637
1.081e+08,Sun,0,0,0,0,0,0,0,0,0,2.69296e+40,0,0,0,1
1.081e+08,Earth,4.57865e+08,-1.51802e+11,2.30622e+06,29356.5,-113.505,0.0782742,-1.57273e-05,0.00579573,1.41918e-06,2.69296e+40,2.66139e+40,-2.64766e+33,1,0.0157909
1.081e+08,Moon,4.73583e+08,-1.51438e+11,1.72722e+07,28284.1,-116.314,-90.0711,-0.000147093,0.00280374,-0.000123154,2.69296e+40,2.84928e+34,-3.81526e+28,1,0.0653563
